fecha_hora,€/MWh
2023-05-09 01:59:59,137.495401306
2023-05-09 02:59:59,135.031137852
2023-05-09 03:59:59,137.174239852
2023-05-09 04:59:59,135.187689852
2023-05-09 05:59:59,145.542167306
2023-05-09 06:59:59,150.43678885
2023-05-09 07:59:59,159.192824666
2023-05-09 08:59:59,182.643691214
2023-05-09 09:59:59,167.362502754
2023-05-09 10:59:59,207.5906593
2023-05-09 11:59:59,214.092777664
2023-05-09 12:59:59,212.287531482
2023-05-09 13:59:59,184.496813754
2023-05-09 14:59:59,131.608809394
2023-05-09 15:59:59,100.176652486
2023-05-09 16:59:59,88.274237578
2023-05-09 17:59:59,88.099157942
2023-05-09 18:59:59,145.156771574
2023-05-09 19:59:59,178.527272302
2023-05-09 20:59:59,210.186581302
2023-05-09 21:59:59,221.821877938
2023-05-09 22:59:59,173.535071488
2023-05-09 23:59:59,159.205688944
2023-02-14 00:59:59,181.414101527
2023-02-14 01:59:59,178.19409727
2023-02-14 02:59:59,176.316577115
2023-02-14 03:59:59,175.730882783
2023-02-14 04:59:59,175.555938844
2023-02-14 05:59:59,175.73600377
2023-02-14 06:59:59,181.32660209
2023-02-14 07:59:59,191.684136808
2023-02-14 08:59:59,227.630536711
2023-02-14 09:59:59,218.69334223
2023-02-14 10:59:59,255.629608621
2023-02-14 11:59:59,253.35339013
2023-02-14 12:59:59,239.680858129
2023-02-14 13:59:59,236.269189753
2023-02-14 14:59:59,189.788506485
2023-02-14 15:59:59,193.77149983
2023-02-14 16:59:59,204.843180907
2023-02-14 17:59:59,212.027747257
2023-02-14 18:59:59,269.09051422
2023-02-14 19:59:59,286.444650016
2023-02-14 20:59:59,288.271313163
2023-02-14 21:59:59,275.780567929
2023-02-14 22:59:59,220.264382805
2023-02-14 23:59:59,210.681217289
2024-08-11 00:59:59,162.2576076173
2024-08-11 01:59:59,158.3035776378
2024-08-11 02:59:59,144.8678406789
2024-08-11 03:59:59,152.1763276994
2024-08-11 04:59:59,150.7478317405
2024-08-11 05:59:59,152.3181557815
2024-08-11 06:59:59,158.212557802
2024-08-11 07:59:59,155.7384358431
2024-08-11 08:59:59,144.5271270073
2024-08-11 09:59:59,88.8123622125
2024-08-11 10:59:59,27.0506003151
2024-08-11 11:59:59,25.9210003562
2024-08-11 12:59:59,25.1019283562
2024-08-11 13:59:59,24.6663763972
2024-08-11 14:59:59,24.6868124383
2024-08-11 15:59:59,24.6778763972
2024-08-11 16:59:59,26.9402413767
2024-08-11 17:59:59,31.6781403151
2024-08-11 18:59:59,69.2710841099
2024-08-11 19:59:59,121.5757029252
2024-08-11 20:59:59,163.383651802
2024-08-11 21:59:59,175.8405097405
2024-08-11 22:59:59,184.8875377405
2024-08-11 23:59:59,169.7537197199
2024-01-21 00:59:59,116.1980632434
2024-01-21 01:59:59,104.5809726887
2024-01-21 02:59:59,105.2266613566
2024-01-21 03:59:59,105.4221181349
2024-01-21 04:59:59,105.7389512463
2024-01-21 05:59:59,105.7978501349
2024-01-21 06:59:59,105.1135119123
2024-01-21 07:59:59,105.6783608
2024-01-21 08:59:59,105.2471251321
2024-01-21 09:59:59,102.6581820189
2024-01-21 10:59:59,99.0925669056
2024-01-21 11:59:59,96.0220795717
2024-01-21 12:59:59,94.4020204604
2024-01-21 13:59:59,83.581168349
2024-01-21 14:59:59,89.8231439047
2024-01-21 15:59:59,92.7379965726
2024-01-21 16:59:59,98.0855295736
2024-01-21 17:59:59,107.2977634632
2024-01-21 18:59:59,127.7895634632
2024-01-21 19:59:59,140.7267034632
2024-01-21 20:59:59,143.1966579075
2024-01-21 21:59:59,141.2870463519
2024-01-21 22:59:59,120.2922570189
2024-01-21 23:59:59,98.8603387972
2024-06-28 00:59:59,132.9473670886
2024-06-28 01:59:59,136.6922250886
2024-06-28 02:59:59,135.4857621518
2024-06-28 03:59:59,129.295154962
2024-06-28 04:59:59,128.5106338988
2024-06-28 05:59:59,131.1640858355
2024-06-28 06:59:59,133.6385694559
2024-06-28 07:59:59,137.8827933926
2024-06-28 08:59:59,165.8462365701
2024-06-28 09:59:59,160.8038521272
2024-06-28 10:59:59,197.7063185068
2024-06-28 11:59:59,179.9577086334
2024-06-28 12:59:59,161.2476035701
2024-06-28 13:59:59,146.077566317
2024-06-28 14:59:59,93.791871317
2024-06-28 15:59:59,87.3393374436
2024-06-28 16:59:59,81.4924155701
2024-06-28 17:59:59,82.0051726334
2024-06-28 18:59:59,153.6753966334
2024-06-28 19:59:59,200.9607749497
2024-06-28 20:59:59,204.9522333926
2024-06-28 21:59:59,210.8055933926
2024-06-28 22:59:59,171.0973037089
2024-06-28 23:59:59,160.7405536457
2024-08-05 00:59:59,152.2270388525
2024-08-05 01:59:59,147.9552908525
2024-08-05 02:59:59,145.2425124287
2024-08-05 03:59:59,147.9098005813
2024-08-05 04:59:59,147.6004183101
2024-08-05 05:59:59,149.0227846151
2024-08-05 06:59:59,153.1746560727
2024-08-05 07:59:59,157.9827548015
2024-08-05 08:59:59,176.4518120218
2024-08-05 09:59:59,169.4580030557
2024-08-05 10:59:59,219.5374100218
2024-08-05 11:59:59,188.0040860218
2024-08-05 12:59:59,181.6363735981
2024-08-05 13:59:59,180.9924119031
2024-08-05 14:59:59,130.1911183269
2024-08-05 15:59:59,130.1911183269
2024-08-05 16:59:59,129.5902501743
2024-08-05 17:59:59,131.0930877167
2024-08-05 18:59:59,189.2441787167
2024-08-05 19:59:59,223.1351194117
2024-08-05 20:59:59,237.8784611066
2024-08-05 21:59:59,261.6766486829
2024-08-05 22:59:59,200.4375558015
2024-08-05 23:59:59,185.4352332253
2024-01-09 00:59:59,135.7331707809
2024-01-09 01:59:59,138.3793495775
2024-01-09 02:59:59,137.2370217351
2024-01-09 03:59:59,136.8494441334
2024-01-09 04:59:59,134.9942630131
2024-01-09 05:59:59,135.0192266148
2024-01-09 06:59:59,140.7826459012
2024-01-09 07:59:59,144.160729308
2024-01-09 08:59:59,185.6792799927
2024-01-09 09:59:59,181.9206811961
2024-01-09 10:59:59,218.5366641588
2024-01-09 11:59:59,214.7004823994
2024-01-09 12:59:59,213.6567917605
2024-01-09 13:59:59,212.7894980011
2024-01-09 14:59:59,163.3668698808
2024-01-09 15:59:59,173.8540090384
2024-01-09 16:59:59,186.1545661961
2024-01-09 17:59:59,203.0425693537
2024-01-09 18:59:59,252.9395906317
2024-01-09 19:59:59,255.2698226317
2024-01-09 20:59:59,266.3568466317
2024-01-09 21:59:59,244.902494391
2024-01-09 22:59:59,172.7288887893
2024-01-09 23:59:59,166.2034931876
2024-06-14 00:59:59,124.5197592242
2024-06-14 01:59:59,122.3440412242
2024-06-14 02:59:59,122.5176613551
2024-06-14 03:59:59,121.5342429625
2024-06-14 04:59:59,121.9664088317
2024-06-14 05:59:59,124.3173757008
2024-06-14 06:59:59,125.3653619157
2024-06-14 07:59:59,144.2559117849
2024-06-14 08:59:59,149.7665210838
2024-06-14 09:59:59,109.9964091679
2024-06-14 10:59:59,146.876711953
2024-06-14 11:59:59,122.5233462147
2024-06-14 12:59:59,112.2363710838
2024-06-14 13:59:59,108.9575755605
2024-06-14 14:59:59,58.7144215605
2024-06-14 15:59:59,59.0705098221
2024-06-14 16:59:59,60.6962360838
2024-06-14 17:59:59,60.2816462147
2024-06-14 18:59:59,111.3578982147
2024-06-14 19:59:59,120.3108088689
2024-06-14 20:59:59,148.3199517849
2024-06-14 21:59:59,191.7990717849
2024-06-14 22:59:59,143.4099924391
2024-06-14 23:59:59,114.0397883083
2023-12-11 00:59:59,74.246237226
2023-12-11 01:59:59,54.854604592
2023-12-11 02:59:59,53.618942048
2023-12-11 03:59:59,51.69177114
2023-12-11 04:59:59,55.278605322
2023-12-11 05:59:59,81.656990048
2023-12-11 06:59:59,110.885212498
2023-12-11 07:59:59,126.781821858
2023-12-11 08:59:59,166.1124184
2023-12-11 09:59:59,151.657119488
2023-12-11 10:59:59,188.204326396
2023-12-11 11:59:59,179.97827476
2023-12-11 12:59:59,176.42057476
2023-12-11 13:59:59,175.309001214
2023-12-11 14:59:59,134.528191488
2023-12-11 15:59:59,143.438020762
2023-12-11 16:59:59,148.530770218
2023-12-11 17:59:59,183.353439128
2023-12-11 18:59:59,236.5284184
2023-12-11 19:59:59,236.032902764
2023-12-11 20:59:59,226.252029582
2023-12-11 21:59:59,210.6156184
2023-12-11 22:59:59,161.240611856
2023-12-11 23:59:59,149.26767613
2023-12-05 00:59:59,137.453907862
2023-12-05 01:59:59,135.190055046
2023-12-05 02:59:59,134.365547138
2023-12-05 03:59:59,132.98546932
2023-12-05 04:59:59,134.550691684
2023-12-05 05:59:59,143.214530956
2023-12-05 06:59:59,157.057984862
2023-12-05 07:59:59,155.371656404
2023-12-05 08:59:59,189.321063582
2023-12-05 09:59:59,186.012343852
2023-12-05 10:59:59,228.747361306
2023-12-05 11:59:59,222.231717124
2023-12-05 12:59:59,222.988197124
2023-12-05 13:59:59,222.492372396
2023-12-05 14:59:59,176.517063124
2023-12-05 15:59:59,178.199737762
2023-12-05 16:59:59,194.6448184
2023-12-05 17:59:59,218.55592931
2023-12-05 18:59:59,263.025524218
2023-12-05 19:59:59,256.252946764
2023-12-05 20:59:59,240.980544946
2023-12-05 21:59:59,228.015851128
2023-12-05 22:59:59,176.617444766
2023-12-05 23:59:59,167.86062204
2023-12-04 00:59:59,102.386514226
2023-12-04 01:59:59,104.049612592
2023-12-04 02:59:59,97.095486048
2023-12-04 03:59:59,97.52734114
2023-12-04 04:59:59,92.672696322
2023-12-04 05:59:59,97.556846048
2023-12-04 06:59:59,105.514147498
2023-12-04 07:59:59,125.902922858
2023-12-04 08:59:59,152.2116184
2023-12-04 09:59:59,149.613535488
2023-12-04 10:59:59,187.438626396
2023-12-04 11:59:59,175.04233476
2023-12-04 12:59:59,168.26205476
2023-12-04 13:59:59,162.284319214
2023-12-04 14:59:59,116.533759488
2023-12-04 15:59:59,118.916521762
2023-12-04 16:59:59,129.687286218
2023-12-04 17:59:59,160.826599128
2023-12-04 18:59:59,226.2468184
2023-12-04 19:59:59,235.703554764
2023-12-04 20:59:59,228.507507582
2023-12-04 21:59:59,217.5240184
2023-12-04 22:59:59,167.250411856
2023-12-04 23:59:59,153.95514613
2023-12-10 00:59:59,74.00576659
2023-12-10 01:59:59,60.556382956
2023-12-10 02:59:59,56.435850412
2023-12-10 03:59:59,59.191737868
2023-12-10 04:59:59,59.380394596
2023-12-10 05:59:59,62.076668232
2023-12-10 06:59:59,67.796517958
2023-12-10 07:59:59,85.075220592
2023-12-10 08:59:59,88.699420772
2023-12-10 09:59:59,85.259601132
2023-12-10 10:59:59,74.072372584
2023-12-10 11:59:59,73.311699856
2023-12-10 12:59:59,69.933182674
2023-12-10 13:59:59,70.56845931
2023-12-10 14:59:59,69.080075856
2023-12-10 15:59:59,67.873646858
2023-12-10 16:59:59,77.943262768
2023-12-10 17:59:59,84.027471132
2023-12-10 18:59:59,88.86152295
2023-12-10 19:59:59,97.768479132
2023-12-10 20:59:59,90.01792295
2023-12-10 21:59:59,84.235370404
2023-12-10 22:59:59,81.359166586
2023-12-10 23:59:59,77.727103496
2024-06-15 00:59:59,89.768133536
2024-06-15 01:59:59,87.673769536
2024-06-15 02:59:59,88.2576563837
2024-06-15 03:59:59,85.5785243837
2024-06-15 04:59:59,85.8764663837
2024-06-15 05:59:59,86.0664923837
2024-06-15 06:59:59,85.4255926882
2024-06-15 07:59:59,94.9007470587
2024-06-15 08:59:59,74.2368600383
2024-06-15 09:59:59,45.9732856473
2024-06-15 10:59:59,40.8826156473
2024-06-15 11:59:59,40.3837057996
2024-06-15 12:59:59,40.6261356473
2024-06-15 13:59:59,42.1382641042
2024-06-15 14:59:59,42.2661681042
2024-06-15 15:59:59,42.9633513428
2024-06-15 16:59:59,43.5011504292
2024-06-15 17:59:59,43.948747211
2024-06-15 18:59:59,45.4980026019
2024-06-15 19:59:59,57.4966152314
2024-06-15 20:59:59,85.5198431655
2024-06-15 21:59:59,84.0713077087
2024-06-15 22:59:59,92.061221861
2024-06-15 23:59:59,84.4977580132
2024-06-01 00:59:59,52.8722910759
2024-06-01 01:59:59,51.7776430759
2024-06-01 02:59:59,52.4634508294
2024-06-01 03:59:59,49.9379818294
2024-06-01 04:59:59,48.9972358294
2024-06-01 05:59:59,51.8675668294
2024-06-01 06:59:59,51.6655523225
2024-06-01 07:59:59,58.4614795412
2024-06-01 08:59:59,58.164539746
2024-06-01 09:59:59,55.298057732
2024-06-01 10:59:59,52.834017732
2024-06-01 11:59:59,52.3601339786
2024-06-01 12:59:59,52.252357732
2024-06-01 13:59:59,52.1352244716
2024-06-01 14:59:59,52.3202284716
2024-06-01 15:59:59,53.410119239
2024-06-01 16:59:59,54.4015037599
2024-06-01 17:59:59,54.8771307877
2024-06-01 18:59:59,59.1854778016
2024-06-01 19:59:59,57.2969245829
2024-06-01 20:59:59,56.5545258572
2024-06-01 21:59:59,56.7160601177
2024-06-01 22:59:59,58.3030223642
2024-06-01 23:59:59,54.9807426107
2024-01-08 00:59:59,130.5285575275
2024-01-08 01:59:59,128.2429248736
2024-01-08 02:59:59,126.2219646401
2024-01-08 03:59:59,123.3194785
2024-01-08 04:59:59,122.8111165467
2024-01-08 05:59:59,126.1350348736
2024-01-08 06:59:59,137.5443980412
2024-01-08 07:59:59,152.442283022
2024-01-08 08:59:59,184.9941428159
2024-01-08 09:59:59,179.135132283
2024-01-08 10:59:59,220.8787025632
2024-01-08 11:59:59,211.72237675
2024-01-08 12:59:59,202.5260548434
2024-01-08 13:59:59,200.7482567967
2024-01-08 14:59:59,158.4728967033
2024-01-08 15:59:59,168.7486723764
2024-01-08 16:59:59,177.6566961429
2024-01-08 17:59:59,189.1694180494
2024-01-08 18:59:59,244.845543956
2024-01-08 19:59:59,245.3689957692
2024-01-08 20:59:59,249.4600537225
2024-01-08 21:59:59,245.0481336758
2024-01-08 22:59:59,179.5162753022
2024-01-08 23:59:59,171.3156689753
2024-01-20 00:59:59,118.6311706987
2024-01-20 01:59:59,109.0368297053
2024-01-20 02:59:59,111.9481007098
2024-01-20 03:59:59,112.7782407126
2024-01-20 04:59:59,112.6092807126
2024-01-20 05:59:59,118.2233607126
2024-01-20 06:59:59,122.8606007081
2024-01-20 07:59:59,123.9345277009
2024-01-20 08:59:59,126.5903236942
2024-01-20 09:59:59,131.8608346825
2024-01-20 10:59:59,122.7036606719
2024-01-20 11:59:59,116.0529466697
2024-01-20 12:59:59,113.3840806692
2024-01-20 13:59:59,106.4724446669
2024-01-20 14:59:59,112.188400668
2024-01-20 15:59:59,119.8570106736
2024-01-20 16:59:59,132.5939206814
2024-01-20 17:59:59,139.7267566881
2024-01-20 18:59:59,142.9406446892
2024-01-20 19:59:59,143.644807692
2024-01-20 20:59:59,143.8469266914
2024-01-20 21:59:59,144.0103206903
2024-01-20 22:59:59,138.7062726925
2024-01-20 23:59:59,128.6257506959
2024-08-04 00:59:59,159.097545471
2024-08-04 01:59:59,155.9414654765
2024-08-04 02:59:59,148.8743434875
2024-08-04 03:59:59,154.472121493
2024-08-04 04:59:59,154.516065504
2024-08-04 05:59:59,155.456973515
2024-08-04 06:59:59,155.5197395205
2024-08-04 07:59:59,155.2123345315
2024-08-04 08:59:59,141.1569175755
2024-08-04 09:59:59,106.0617766304
2024-08-04 10:59:59,38.8364196579
2024-08-04 11:59:59,23.2310976689
2024-08-04 12:59:59,21.3948096689
2024-08-04 13:59:59,25.8451436799
2024-08-04 14:59:59,31.5863096909
2024-08-04 15:59:59,22.0041436799
2024-08-04 16:59:59,21.4373276744
2024-08-04 17:59:59,45.7131056579
2024-08-04 18:59:59,96.2619336029
2024-08-04 19:59:59,119.6707685535
2024-08-04 20:59:59,163.8977135205
2024-08-04 21:59:59,190.803465504
2024-08-04 22:59:59,192.615471504
2024-08-04 23:59:59,180.1665034985
2024-06-29 00:59:59,134.1408236042
2024-06-29 01:59:59,115.5669676042
2024-06-29 02:59:59,88.785104109
2024-06-29 03:59:59,88.523525109
2024-06-29 04:59:59,88.773374109
2024-06-29 05:59:59,87.261377109
2024-06-29 06:59:59,88.5915750994
2024-06-29 07:59:59,96.7676825564
2024-06-29 08:59:59,89.0309899942
2024-06-29 09:59:59,90.0324929751
2024-06-29 10:59:59,83.1750879751
2024-06-29 11:59:59,70.6421134703
2024-06-29 12:59:59,69.6789729751
2024-06-29 13:59:59,68.7613184608
2024-06-29 14:59:59,41.0404104608
2024-06-29 15:59:59,32.3348559847
2024-06-29 16:59:59,45.1426270134
2024-06-29 17:59:59,67.6675790516
2024-06-29 18:59:59,73.3073180707
2024-06-29 19:59:59,89.7647766138
2024-06-29 20:59:59,117.6922401473
2024-06-29 21:59:59,144.3566296616
2024-06-29 22:59:59,148.9926911568
2024-06-29 23:59:59,142.605654652
2024-08-10 00:59:59,148.3787807534
2024-08-10 01:59:59,143.1886176979
2024-08-10 02:59:59,136.9281276979
2024-08-10 03:59:59,159.2513136979
2024-08-10 04:59:59,156.0569526702
2024-08-10 05:59:59,156.3105846147
2024-08-10 06:59:59,156.0247765592
2024-08-10 07:59:59,156.465689476
2024-08-10 08:59:59,154.6370823651
2024-08-10 09:59:59,106.0961251987
2024-08-10 10:59:59,35.7482321709
2024-08-10 11:59:59,20.5171841432
2024-08-10 12:59:59,22.2516321709
2024-08-10 13:59:59,23.6875141155
2024-08-10 14:59:59,24.15652806
2024-08-10 15:59:59,21.9481981155
2024-08-10 16:59:59,22.0354741432
2024-08-10 17:59:59,23.8965352541
2024-08-10 18:59:59,81.0390724483
2024-08-10 19:59:59,119.8793946702
2024-08-10 20:59:59,155.3803329475
2024-08-10 21:59:59,171.7478330584
2024-08-10 22:59:59,167.8023130584
2024-08-10 23:59:59,154.3389400307
2023-02-15 00:59:59,173.73947778
2023-02-15 01:59:59,170.359671132
2023-02-15 02:59:59,171.104777737
2023-02-15 03:59:59,172.328736943
2023-02-15 04:59:59,173.144319065
2023-02-15 05:59:59,183.094460932
2023-02-15 06:59:59,193.140214613
2023-02-15 07:59:59,199.891546972
2023-02-15 08:59:59,234.035566825
2023-02-15 09:59:59,230.065591321
2023-02-15 10:59:59,264.300619361
2023-02-15 11:59:59,250.10146873
2023-02-15 12:59:59,231.607044391
2023-02-15 13:59:59,226.585893474
2023-02-15 14:59:59,183.796810396
2023-02-15 15:59:59,190.099748432
2023-02-15 16:59:59,210.642366708
2023-02-15 17:59:59,227.727601537
2023-02-15 18:59:59,286.988799482
2023-02-15 19:59:59,290.571758551
2023-02-15 20:59:59,284.423704096
2023-02-15 21:59:59,278.611198543
2023-02-15 22:59:59,220.593435227
2023-02-15 23:59:59,211.5180148
2023-05-08 00:59:59,150.850288306
2023-05-08 01:59:59,133.83245658
2023-05-08 02:59:59,136.01978249
2023-05-08 03:59:59,134.44238249
2023-05-08 04:59:59,132.659792944
2023-05-08 05:59:59,150.362029034
2023-05-08 06:59:59,158.95436385
2023-05-08 07:59:59,157.991867848
2023-05-08 08:59:59,179.643518214
2023-05-08 09:59:59,163.413860572
2023-05-08 10:59:59,200.194655754
2023-05-08 11:59:59,190.176752936
2023-05-08 12:59:59,188.817562754
2023-05-08 13:59:59,191.66129839
2023-05-08 14:59:59,141.044615666
2023-05-08 15:59:59,142.809337486
2023-05-08 16:59:59,144.73713476
2023-05-08 17:59:59,147.357123124
2023-05-08 18:59:59,193.60453112
2023-05-08 19:59:59,221.050927484
2023-05-08 20:59:59,232.722752302
2023-05-08 21:59:59,238.579997302
2023-05-08 22:59:59,189.624899852
2023-05-08 23:59:59,191.304671308
2023-02-01 00:59:59,179.74608678
2023-02-01 01:59:59,168.049410172
2023-02-01 02:59:59,143.757602197
2023-02-01 03:59:59,150.705667693
2023-02-01 04:59:59,157.621394115
2023-02-01 05:59:59,144.676407252
2023-02-01 06:59:59,157.489888443
2023-02-01 07:59:59,179.656544932
2023-02-01 08:59:59,253.508583325
2023-02-01 09:59:59,212.999664261
2023-02-01 10:59:59,238.888254411
2023-02-01 11:59:59,205.52348593
2023-02-01 12:59:59,214.201394241
2023-02-01 13:59:59,209.169549694
2023-02-01 14:59:59,158.115082636
2023-02-01 15:59:59,156.959780752
2023-02-01 16:59:59,162.800248468
2023-02-01 17:59:59,200.926874077
2023-02-01 18:59:59,274.492716842
2023-02-01 19:59:59,313.535577781
2023-02-01 20:59:59,297.089082336
2023-02-01 21:59:59,280.862344043
2023-02-01 22:59:59,216.220481797
2023-02-01 23:59:59,199.2461788
2023-05-20 00:59:59,103.771620306
2023-05-20 01:59:59,98.290713034
2023-05-20 02:59:59,99.974644216
2023-05-20 03:59:59,94.947721762
2023-05-20 04:59:59,94.560646762
2023-05-20 05:59:59,90.43672658
2023-05-20 06:59:59,99.15310567
2023-05-20 07:59:59,98.039060214
2023-05-20 08:59:59,94.371107574
2023-05-20 09:59:59,75.072152936
2023-05-20 10:59:59,37.447160208
2023-05-20 11:59:59,31.08458339
2023-05-20 12:59:59,37.170152572
2023-05-20 13:59:59,31.31701839
2023-05-20 14:59:59,32.457800572
2023-05-20 15:59:59,32.81713021
2023-05-20 16:59:59,35.20629112
2023-05-20 17:59:59,58.408175848
2023-05-20 18:59:59,87.044620576
2023-05-20 19:59:59,96.855717668
2023-05-20 20:59:59,103.648789942
2023-05-20 21:59:59,114.580691306
2023-05-20 22:59:59,112.264504216
2023-05-20 23:59:59,103.409884126
2023-07-19 00:59:59,143.682332122
2023-07-19 01:59:59,136.288426486
2023-07-19 02:59:59,131.942461486
2023-07-19 03:59:59,126.91328885
2023-07-19 04:59:59,124.316751668
2023-07-19 05:59:59,124.439953486
2023-07-19 06:59:59,132.199500576
2023-07-19 07:59:59,140.04057703
2023-07-19 08:59:59,169.97956339
2023-07-19 09:59:59,156.732096208
2023-07-19 10:59:59,195.026499118
2023-07-19 11:59:59,188.1395593
2023-07-19 12:59:59,188.866281664
2023-07-19 13:59:59,188.2442093
2023-07-19 14:59:59,138.16459339
2023-07-19 15:59:59,135.756856208
2023-07-19 16:59:59,131.762008208
2023-07-19 17:59:59,130.984088208
2023-07-19 18:59:59,185.370827754
2023-07-19 19:59:59,203.762163846
2023-07-19 20:59:59,209.889764574
2023-07-19 21:59:59,221.07376021
2023-07-19 22:59:59,179.16557521
2023-07-19 23:59:59,164.20255021
2023-09-20 00:59:59,143.041080666
2023-09-20 01:59:59,131.00707294
2023-09-20 02:59:59,143.945770486
2023-09-20 03:59:59,138.381271668
2023-09-20 04:59:59,136.843331668
2023-09-20 05:59:59,136.412861304
2023-09-20 06:59:59,145.07920203
2023-09-20 07:59:59,149.507942574
2023-09-20 08:59:59,175.6179593
2023-09-20 09:59:59,175.222394026
2023-09-20 10:59:59,209.675184208
2023-09-20 11:59:59,185.135607844
2023-09-20 12:59:59,182.825008662
2023-09-20 13:59:59,177.127699298
2023-09-20 14:59:59,112.508395298
2023-09-20 15:59:59,89.64414748
2023-09-20 16:59:59,84.048713026
2023-09-20 17:59:59,115.41573339
2023-09-20 18:59:59,187.712672208
2023-09-20 19:59:59,221.773156936
2023-09-20 20:59:59,221.761676936
2023-09-20 21:59:59,221.998352208
2023-09-20 22:59:59,172.370304754
2023-09-20 23:59:59,153.462980936
2023-07-25 00:59:59,136.204326122
2023-07-25 01:59:59,127.476850486
2023-07-25 02:59:59,128.045246032
2023-07-25 03:59:59,128.76156385
2023-07-25 04:59:59,124.733521668
2023-07-25 05:59:59,127.441201304
2023-07-25 06:59:59,139.093500212
2023-07-25 07:59:59,139.747395484
2023-07-25 08:59:59,162.432737844
2023-07-25 09:59:59,157.992641844
2023-07-25 10:59:59,193.636304208
2023-07-25 11:59:59,182.132846754
2023-07-25 12:59:59,179.792966754
2023-07-25 13:59:59,181.759214572
2023-07-25 14:59:59,130.240871662
2023-07-25 15:59:59,129.169703844
2023-07-25 16:59:59,128.759444026
2023-07-25 17:59:59,130.206168208
2023-07-25 18:59:59,179.873487118
2023-07-25 19:59:59,198.908766028
2023-07-25 20:59:59,220.200802756
2023-07-25 21:59:59,236.846707574
2023-07-25 22:59:59,181.011431574
2023-07-25 23:59:59,175.888180756
2023-09-08 00:59:59,150.947068576
2023-09-08 01:59:59,138.857915668
2023-09-08 02:59:59,129.287102032
2023-09-08 03:59:59,128.748167214
2023-09-08 04:59:59,125.104175214
2023-09-08 05:59:59,120.39908885
2023-09-08 06:59:59,134.121676212
2023-09-08 07:59:59,154.642768756
2023-09-08 08:59:59,182.069268118
2023-09-08 09:59:59,161.713074662
2023-09-08 10:59:59,190.613210572
2023-09-08 11:59:59,183.0726593
2023-09-08 12:59:59,181.322985664
2023-09-08 13:59:59,180.025155118
2023-09-08 14:59:59,133.416604936
2023-09-08 15:59:59,134.109081664
2023-09-08 16:59:59,145.750370028
2023-09-08 17:59:59,166.60726021
2023-09-08 18:59:59,216.17309521
2023-09-08 19:59:59,230.70068521
2023-09-08 20:59:59,260.960086756
2023-09-08 21:59:59,241.904774392
2023-09-08 22:59:59,177.058219484
2023-09-08 23:59:59,174.08287703
2023-07-31 00:59:59,133.082037304
2023-07-31 01:59:59,125.79116385
2023-07-31 02:59:59,119.654665214
2023-07-31 03:59:59,123.568214032
2023-07-31 04:59:59,126.11311385
2023-07-31 05:59:59,131.285361304
2023-07-31 06:59:59,137.677739848
2023-07-31 07:59:59,140.691017302
2023-07-31 08:59:59,154.97640748
2023-07-31 09:59:59,150.183098298
2023-07-31 10:59:59,187.472945026
2023-07-31 11:59:59,180.79181339
2023-07-31 12:59:59,180.734690572
2023-07-31 13:59:59,178.885568208
2023-07-31 14:59:59,130.054888662
2023-07-31 15:59:59,127.790167844
2023-07-31 16:59:59,126.241415026
2023-07-31 17:59:59,131.32894339
2023-07-31 18:59:59,183.251171754
2023-07-31 19:59:59,193.193193664
2023-07-31 20:59:59,202.548599574
2023-07-31 21:59:59,215.521386392
2023-07-31 22:59:59,166.526782392
2023-07-31 23:59:59,166.925602392
2023-10-01 00:59:59,168.729198398
2023-10-01 01:59:59,164.43210249
2023-10-01 02:59:59,156.278622946
2023-10-01 03:59:59,153.583055854
2023-10-01 04:59:59,152.409952218
2023-10-01 05:59:59,151.9860184
2023-10-01 06:59:59,157.223642036
2023-10-01 07:59:59,169.835888944
2023-10-01 08:59:59,165.47477476
2023-10-01 09:59:59,139.410792394
2023-10-01 10:59:59,87.180574392
2023-10-01 11:59:59,63.0913593
2023-10-01 12:59:59,62.897146482
2023-10-01 13:59:59,65.600683754
2023-10-01 14:59:59,63.021620572
2023-10-01 15:59:59,30.49558021
2023-10-01 16:59:59,96.891131302
2023-10-01 17:59:59,130.61456203
2023-10-01 18:59:59,159.53869294
2023-10-01 19:59:59,169.242586396
2023-10-01 20:59:59,177.654245578
2023-10-01 21:59:59,182.456753668
2023-10-01 22:59:59,176.75208885
2023-10-01 23:59:59,168.862681214
2023-10-15 00:59:59,192.556758398
2023-10-15 01:59:59,198.24462749
2023-10-15 02:59:59,198.268134946
2023-10-15 03:59:59,196.116056854
2023-10-15 04:59:59,196.644659218
2023-10-15 05:59:59,200.9976184
2023-10-15 06:59:59,200.399562036
2023-10-15 07:59:59,196.350736944
2023-10-15 08:59:59,199.66527476
2023-10-15 09:59:59,196.019628394
2023-10-15 10:59:59,159.861762392
2023-10-15 11:59:59,142.9485093
2023-10-15 12:59:59,142.953800482
2023-10-15 13:59:59,146.380452754
2023-10-15 14:59:59,146.406872572
2023-10-15 15:59:59,142.93483021
2023-10-15 16:59:59,146.230148302
2023-10-15 17:59:59,186.91318703
2023-10-15 18:59:59,194.76856294
2023-10-15 19:59:59,205.418966396
2023-10-15 20:59:59,208.905998578
2023-10-15 21:59:59,208.426807668
2023-10-15 22:59:59,198.43906385
2023-10-15 23:59:59,193.107704214
2022-11-22 00:59:59,74.412581428
2022-11-22 01:59:59,73.151327929
