Fecha,Real_Llano,Real_Punta,Real_Valle,Prevista_Llano,Prevista_Punta,Prevista_Valle,Programada_Llano,Programada_Punta,Programada_Valle
2024-04-26,29721.056,30503.632,26655.19,29611.111,30391.578,26590.238,29528.375,30659.419,26601.051
2024-04-27,25294.924,25294.924,25294.924,25239.024,25239.024,25239.024,25194.69,25194.69,25194.69
2024-04-28,23452.187,23452.187,23452.187,23354.577,23354.577,23354.577,23371.932,23371.932,23371.932
2024-04-29,30552.822,30939.063,25873.406,30298.927,31506.033,25767.744,30546.134,31508.677,25910.329
2024-04-30,29574.541,29980.845,26025.758,29663.721,30197.039,26004.154,29582.909,30119.489,26091.184
2024-05-01,24598.17,25383.86,22231.168,24191.023,25102.026,22257.401,24424.243,25379.102,21914.284
2024-05-02,28345.089,29623.094,24331.798,28517.338,29448.698,24398.295,28311.192,29328.824,24335.576
2024-05-03,28721.296,29333.66,25479.823,28548.702,29359.426,25558.452,28638.382,29380.563,25501.653
2024-05-04,24423.899,24423.899,24423.899,24399.654,24399.654,24399.654,24317.464,24317.464,24317.464
2024-05-05,23015.302,23015.302,23015.302,23005.134,23005.134,23005.134,22978.426,22978.426,22978.426
2024-05-06,29187.586,29869.182,25026.272,29201.863,29845.214,25010.825,29168.314,29832.687,24986.63
2024-05-07,28671.549,30061.706,25510.944,28704.154,29874.205,25502.996,28680.468,29996.83,25506.37
2024-05-08,29053.156,30179.463,26039.875,29059.434,30342.631,25923.775,28921.641,30235.398,26015.261
2024-05-09,28990.389,30145.815,26116.269,29046.268,30157.454,26037.573,28866.983,30202.866,26078.953
2024-05-10,28474.884,29200.485,25736.774,28553.639,29350.667,25761.983,28360.452,29406.331,25708.29
2024-05-11,24068.297,24068.297,24068.297,24109.016,24109.016,24109.016,24000.499,24000.499,24000.499
2024-05-12,22368.433,22368.433,22368.433,22418.563,22418.563,22418.563,22406.298,22406.298,22406.298
2024-05-13,29036.001,30750.875,24887.221,28884.011,30569.043,24786.08,28950.448,30848.814,24779.713
2024-05-14,29514.385,30242.229,26100.91,29280.754,30407.612,26121.631,29450.446,30325.589,26053.065
2024-05-15,29021.519,29641.879,25814.858,28756.528,29740.437,25699.027,28911.582,29716.535,25802.997
2024-05-16,29289.697,30065.576,26001.079,28921.348,29999.995,25893.881,29133.836,30093.542,25999.971
2024-05-17,28825.202,28878.343,25929.475,28634.157,28976.77,25795.25,28762.001,28877.374,25951.42
2024-05-18,24284.384,24284.384,24284.384,24239.368,24239.368,24239.368,24268.745,24268.745,24268.745
2024-05-19,22593.891,22593.891,22593.891,22565.59,22565.59,22565.59,22536.272,22536.272,22536.272
2024-05-20,28515.956,29472.534,24622.99,28466.774,29280.985,24507.312,28383.558,29485.15,24592.219
2024-05-21,28896.738,29836.171,25649.749,28774.153,30082.038,25678.791,28709.818,30008.622,25665.028
2024-05-22,28981.651,29999.606,25959.891,29105.103,29908.353,25864.955,28876.639,30007.057,25875.846
2024-05-23,29033.895,30234.902,25827.845,28896.421,29947.953,25807.185,28920.127,30100.891,25731.223
2024-05-24,28935.512,29229.145,25855.725,28797.822,29169.319,25872.922,28808.971,29261.753,25820.886
2024-05-25,24334.366,24334.366,24334.366,24338.295,24338.295,24338.295,24283.712,24283.712,24283.712
2024-05-26,22440.555,22440.555,22440.555,22470.558,22470.558,22470.558,22377.853,22377.853,22377.853
2024-05-27,29531.584,30627.343,25263.27,29352.187,30544.053,25289.195,29439.333,30562.47,25249.531
2024-05-28,29775.587,31325.808,26441.511,29537.814,31111.485,26308.722,29633.81,31417.64,26435.918
2024-05-29,30368.082,31955.637,27047.655,30152.45,32045.975,26926.847,30156.205,31973.487,26919.273
2024-05-30,30327.202,31719.819,26939.381,30037.688,31559.777,26963.028,30287.141,31749.707,27058.904
2024-05-31,29783.205,30729.954,27084.381,29907.129,30610.557,26933.342,29720.174,30724.911,27049.629
2024-06-01,25040.529,25040.529,25040.529,24994.037,24994.037,24994.037,24973.227,24973.227,24973.227
2024-06-02,23167.779,23167.779,23167.779,23106.608,23106.608,23106.608,23152.403,23152.403,23152.403
2024-06-03,29805.131,30890.089,25845.335,29694.142,31304.883,25789.199,29781.752,31157.094,25832.761
2024-06-04,29857.256,31285.079,26738.326,29801.442,31409.685,26670.802,29863.841,31460.607,26708.088
2024-06-05,30832.738,32293.327,27187.616,30583.829,32330.428,27176.149,30705.533,32438.683,27145.748
2024-06-06,31444.816,32908.958,27761.562,31291.297,32961.799,27731.946,31443.61,32939.199,27738.122
2024-06-07,31375.034,31901.741,27990.789,31270.81,32144.524,27987.938,31396.63,32114.655,27995.038
2024-06-08,26003.547,26003.547,26003.547,25999.069,25999.069,25999.069,25936.712,25936.712,25936.712
2024-06-09,23322.471,23322.471,23322.471,23307.804,23307.804,23307.804,23261.996,23261.996,23261.996
2024-06-10,30030.445,30398.709,25820.171,29928.066,30539.391,25750.139,29964.132,30492.072,25765.827
2024-06-11,30048.696,30259.1,26453.392,29803.82,30462.921,26445.011,29954.125,30313.839,26425.093
2024-06-12,29586.777,30181.827,26325.185,29626.99,30049.684,26287.398,29541.742,30054.471,26345.459
2024-06-13,28738.518,30390.322,25599.655,28913.804,29936.213,25710.725,28719.258,30259.083,25746.069
2024-06-14,29882.02,30798.509,26526.529,29684.534,30652.928,26427.249,29806.401,30760.014,26506.012
2024-06-15,24896.835,24896.835,24896.835,24889.888,24889.888,24889.888,24846.574,24846.574,24846.574
2024-06-16,22881.788,22881.788,22881.788,22993.909,22993.909,22993.909,22829.937,22829.937,22829.937
2024-06-17,30725.477,32074.769,26091.496,30375.024,32018.942,25963.156,30610.31,32072.586,25963.027
2024-06-18,31049.725,31825.977,27564.802,30972.138,32170.822,27444.007,31085.337,32073.05,27550.722
2024-06-19,30541.974,31188.78,27320.37,30507.155,31460.677,27268.645,30480.908,31220.644,27299.876
2024-06-20,30336.536,30469.213,26921.856,30071.981,30668.729,26934.501,30192.867,30456.583,26895.17
2024-06-21,29438.858,30266.789,26393.288,29473.323,30003.846,26343.264,29397.768,30237.861,26304.323
2024-06-22,25337.198,25337.198,25337.198,25206.501,25206.501,25206.501,25174.165,25174.165,25174.165
2024-06-23,23480.636,23480.636,23480.636,23444.722,23444.722,23444.722,23309.022,23309.022,23309.022
2024-06-24,29134.437,30509.174,25121.453,28918.916,30361.581,25125.666,28838.137,30564.874,25045.984
2024-06-25,32198.019,33323.723,27907.282,31901.311,33497.51,27627.858,32060.645,33435.813,27822.57
2024-06-26,32087.476,32756.423,28648.848,32100.8,32938.187,28572.967,32102.053,32723.112,28698.768
2024-06-27,32292.326,33060.214,28418.973,32061.368,32985.885,28455.323,32234.224,33066.658,28388.717
2024-06-28,31820.526,31817.993,28522.295,31767.2,32004.636,28547.186,31750.713,31816.955,28508.059
2024-06-29,26460.39,26460.39,26460.39,26347.123,26347.123,26347.123,26435.886,26435.886,26435.886
2024-06-30,24421.844,24421.844,24421.844,24288.88,24288.88,24288.88,24324.304,24324.304,24324.304
2024-07-01,30712.35,31458.291,26369.784,30865.896,31431.947,26500.947,30637.596,31398.979,26341.279
2024-07-02,31013.989,32365.544,27570.148,31030.962,32065.357,27533.071,31013.595,32388.452,27455.042
2024-07-03,32009.999,33242.808,28324.07,31701.422,32938.689,28143.703,31936.47,33227.538,28261.771
2024-07-04,33083.793,34887.232,29150.329,32815.366,34482.825,29022.479,33011.268,34909.734,29134.921
2024-07-05,33072.167,34181.996,29732.095,33142.204,33992.449,29635.247,33066.291,34209.683,29725.847
2024-07-06,27464.82,27464.82,27464.82,27406.904,27406.904,27406.904,27356.47,27356.47,27356.47
2024-07-07,24761.811,24761.811,24761.811,24802.036,24802.036,24802.036,24721.806,24721.806,24721.806
2024-07-08,31755.106,33098.73,27240.472,31650.5,33178.899,27187.306,31685.362,33180.765,27158.801
2024-07-09,32609.009,34279.106,28828.615,32533.565,34210.777,28745.311,32744.037,34357.358,28780.746
2024-07-10,33948.848,36075.403,29670.332,33574.732,35044.42,29470.95,33973.184,36016.64,29666.794
2024-07-11,35065.925,36640.398,30708.078,34789.43,36772.494,30650.448,35023.106,36746.93,30788.257
2024-07-12,34415.689,35079.846,30751.383,34270.147,35160.779,30681.338,34439.12,35163.198,30750.787
2024-07-13,28091.629,28091.629,28091.629,28038.349,28038.349,28038.349,28096.559,28096.559,28096.559
2024-07-14,25824.187,25824.187,25824.187,25772.162,25772.162,25772.162,25823.595,25823.595,25823.595
2024-07-15,33803.955,35278.378,28804.945,33474.755,35495.026,28679.81,33729.453,35622.26,28743.905
2024-07-16,34017.686,35114.542,30050.782,33901.998,35205.557,30045.272,33933.564,35101.821,30067.344
2024-07-17,34382.521,35793.144,30383.841,34106.938,35802.09,30280.544,34338.467,35825.16,30373.976
2024-07-18,35327.776,36619.823,31176.614,35047.957,36703.08,30982.813,35300.231,36790.37,31115.292
2024-07-19,35477.652,36893.359,31436.581,34822.17,36526.396,31382.857,35446.994,36702.638,31522.701
2024-07-20,29800.48,29800.48,29800.48,29655.535,29655.535,29655.535,29723.736,29723.736,29723.736
2024-07-21,26682.493,26682.493,26682.493,26721.876,26721.876,26721.876,26663.665,26663.665,26663.665
2024-07-22,33548.914,35188.652,28761.722,33484.928,35294.247,28883.041,33476.703,35224.454,28794.338
2024-07-23,35090.941,36886.15,30556.666,34859.876,36845.716,30486.377,34978.81,36909.516,30592.05
2024-07-24,35978.064,37456.205,31630.012,35851.755,37463.585,31589.349,35972.1,37404.565,31658.256
2024-07-25,34071.594,35846.961,30745.922,34263.544,35975.131,30692.845,34084.489,35913.454,30774.276
2024-07-26,34310.463,35513.162,30736.688,34391.544,35544.173,30667.86,34365.297,35562.897,30762.98
2024-07-27,29535.518,29535.518,29535.518,29368.411,29368.411,29368.411,29490.482,29490.482,29490.482
2024-07-28,27944.521,27944.521,27944.521,27803.339,27803.339,27803.339,27899.264,27899.264,27899.264
2024-07-29,36105.797,37566.578,30854.659,36201.985,37957.471,30758.632,36239.505,37863.365,30887.502
2024-07-30,36677.166,38073.193,32068.633,36594.293,38296.617,32088.818,36689.815,38294.192,32024.039
2024-07-31,36141.983,38022.511,31814.037,36044.558,37863.774,31924.943,36128.042,37950.471,31950.297
2024-08-01,36344.185,38160.542,32146.007,36278.671,38267.016,32100.912,36381.152,38201.62,32166.988
2024-08-02,34929.616,35852.046,31612.397,35100.23,36164.142,31557.648,34990.525,35841.455,31550.96
2024-08-03,29161.372,29161.372,29161.372,29002.999,29002.999,29002.999,29151.09,29151.09,29151.09
2024-08-04,27713.517,27713.517,27713.517,27532.892,27532.892,27532.892,27694.884,27694.884,27694.884
2024-08-05,33930.816,35644.19,29468.928,34076.556,35952.493,29525.38,33980.378,35933.912,29510.958
2024-08-06,34160.821,35975.33,30071.148,34038.801,35897.903,30056.873,34113.442,35995.753,30095.675
2024-08-07,34105.864,35899.129,30328.62,34077.741,35967.617,30292.36,34101.862,35902.518,30300.697
2024-08-08,34289.182,36261.122,30245.978,34102.797,36104.269,30223.125,34201.822,36214.616,30298.416
2024-08-09,34062.499,36061.395,30385.489,34096.211,35763.479,30242.761,34062.125,35893.932,30394.696
2024-08-10,29763.648,29763.648,29763.648,29626.747,29626.747,29626.747,29795.115,29795.115,29795.115
2024-08-11,27979.679,27979.679,27979.679,27909.612,27909.612,27909.612,27996.26,27996.26,27996.26
2024-08-12,33548.1,35383.312,29315.336,33622.478,35915.619,29419.3,33586.269,35593.535,29355.931
2024-08-13,32680.963,33520.535,29472.694,32834.033,34327.718,29520.919,32695.887,33589.748,29522.511
2024-08-14,30869.239,31315.151,28088.393,31176.325,31883.632,28152.381,30850.392,31238.54,28141.755
2024-08-15,26514.863,28503.68,24776.384,26488.644,28122.143,24662.804,26491.077,28065.562,24727.836
2024-08-16,28871.081,31084.336,25645.435,28944.003,30899.076,25709.641,28775.593,31110.941,25687.064
2024-08-17,27069.871,27069.871,27069.871,26969.327,26969.327,26969.327,27024.216,27024.216,27024.216
2024-08-18,26193.673,26193.673,26193.673,26106.66,26106.66,26106.66,26129.285,26129.285,26129.285
2024-08-19,31703.737,33799.667,27654.619,31873.595,33702.438,27578.291,31709.43,33706.343,27648.985
2024-08-20,32403.079,34614.465,28876.343,32307.263,34410.85,28671.255,32422.729,34612.528,28755.745
2024-08-21,32778.389,34521.54,29334.724,32663.652,34556.66,29169.838,32743.351,34675.29,29314.241
2024-08-22,33001.818,34879.326,29389.348,32956.206,35066.439,29248.309,33016.889,34909.046,29391.362
2024-08-23,32823.168,34639.432,29323.728,32670.557,34449.937,29188.737,32782.143,34634.466,29331.747
2024-08-24,28715.125,28715.125,28715.125,28586.945,28586.945,28586.945,28707.511,28707.511,28707.511
2024-08-25,26787.878,26787.878,26787.878,26734.686,26734.686,26734.686,26724.976,26724.976,26724.976
2024-08-26,33181.107,34813.781,28555.595,33010.165,34833.81,28608.698,33171.521,34823.92,28458.003
2024-08-27,34001.383,35797.914,30003.086,33926.438,35721.839,29860.917,33989.035,35872.831,29958.635
2024-08-28,34471.484,35937.125,30530.009,34348.81,35909.684,30504.16,34485.019,35969.273,30579.804
2024-08-29,34156.224,35162.019,30294.763,34175.433,35190.437,30258.844,34166.633,35206.468,30310.705
2024-08-30,33351.491,34426.19,29808.493,33193.17,34565.411,29739.411,33371.018,34614.129,29880.581
2024-08-31,28220.113,28220.113,28220.113,28211.394,28211.394,28211.394,28266.13,28266.13,28266.13
